method,phase,model,parallel_size,policy,segment,cases,calls_mape,calls_wape,bytes_mape,bytes_wape,mean_histogram_l1,mean_histogram_tv,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape
enhanced_direct,decode,deepseek-v2-lite,8,throughput,burstgpt_3,3,0.41455688836444965,0.4387136075351999,0.19076706058896434,0.1730539650942855,0.37238517060650606,0.18619258530325303,0.024377889418410414,0.38257853347577075,0.4081585474499494
enhanced_direct,decode,deepseek-v2-lite,8,throughput,mooncake_conversation,4,0.25719052424864075,0.25716499770280943,0.40737165943243064,0.40769959721027355,0.20465076358818501,0.10232538179409251,0.008999124207636499,0.26776888939478033,0.2677376043242749
enhanced_direct,decode,deepseek-v2-lite,8,throughput,mooncake_synthetic,1,0.26256362166742225,0.26256362166742225,0.3475581642881744,0.3475581642881744,0.3796969083687933,0.18984845418439664,0.01633104912111238,0.26840221517692886,0.26840221517692886
enhanced_direct,decode,deepseek-v2-lite,8,throughput,mooncake_toolagent,4,0.2765408474910529,0.2764676221918304,0.36011253485901246,0.35920924267763155,0.25610798761775044,0.12805399380887522,0.010671335156370212,0.2800019724431243,0.27992721391843073
enhanced_direct,decode,deepseek-v2-lite,all,all,all,162,0.3798041326211916,0.2938720416962222,0.37597547436337314,0.3773515131135798,0.2829631926898597,0.14148159634492985,0.0138164369760464,0.373967623377497,0.2937192452894762
enhanced_direct,decode,deepseek-v2-lite,all,all,burstgpt_1,27,0.3294201272448739,0.40713912624219334,0.3536250779474605,0.43906302723770685,0.2726714329416951,0.13633571647084755,0.01146291553608526,0.33475727940126315,0.40748000269951495
enhanced_direct,decode,deepseek-v2-lite,all,all,burstgpt_2,27,0.41302929188116894,0.3207672802358591,0.48206357604148636,0.5597770533616871,0.767186900984659,0.3835934504923295,0.04069410324289984,0.40449541454952814,0.31334942982394737
enhanced_direct,decode,deepseek-v2-lite,all,all,burstgpt_3,27,0.6443171807602965,0.7518598348516136,0.21159922879704898,0.16780036279923405,0.31176202549851634,0.15588101274925817,0.015933723030201668,0.6110924643296188,0.7202914936840618
enhanced_direct,decode,deepseek-v2-lite,all,all,mooncake_conversation,36,0.4254726561130847,0.28262187375697384,0.35458472220805937,0.3547575674885827,0.08814188193667377,0.044070940968336886,0.0038463992809330294,0.4226709476677984,0.28406512091045677
enhanced_direct,decode,deepseek-v2-lite,all,all,mooncake_synthetic,9,0.15511282690171038,0.07639904421994442,0.18703809967365453,0.1870380996736545,0.17372356632198033,0.08686178316099016,0.007628668401593313,0.15579600823701323,0.0781670043422154
