parallelism,method,phase,slice_type,slice_value,cases,calls_mape,calls_wape,bytes_mape,bytes_wape,mean_histogram_l1,mean_histogram_tv,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape,evidence_set
tp,h0_plus_dnn_residual,decode,model,deepseek-v2-lite,90,0.1906659245929609,0.1400404299672401,0.02767962220879182,0.01571842268440982,0.39918721126107265,0.19959360563053632,0.01834902301436558,0.1847066653147789,0.13609645205361065,original_fixed_repeated
tp,h0_plus_dnn_residual,decode,model,qwen3-30b-a3b,90,0.18947879207910187,0.13913063177735843,0.027679568295863287,0.01571842450532562,0.3989044781964602,0.1994522390982301,0.018334536012599774,0.18355972055445144,0.13521231705451964,original_fixed_repeated
tp,h0_plus_dnn_residual,decode,model,qwen3-8b,90,0.18986790110196886,0.1392339915410792,0.027679600479564737,0.015718452183601753,0.5661375939138469,0.28306879695692344,0.02894681632393371,0.17846834869285544,0.1316067228838473,original_fixed_repeated
tp,h0_plus_dnn_residual,decode,policy,balanced,90,0.2129409070135545,0.15663612947598243,0.027679588655627,0.015718443390019144,0.40528096652341833,0.20264048326170916,0.02037447433842534,0.20441202201401612,0.14970167276334426,original_fixed_repeated
tp,h0_plus_dnn_residual,decode,policy,latency,90,0.1994334138042218,0.1315792938131987,0.02767957763252639,0.015718417051668918,0.2918308699806819,0.14591543499034096,0.013971830250095716,0.19491042369824854,0.12871558321149723,original_fixed_repeated
tp,h0_plus_dnn_residual,decode,policy,throughput,90,0.15763829695625528,0.136781970914734,0.02767962469606646,0.015718452747556715,0.6671174468672795,0.33355872343363974,0.03128407076237801,0.1474122888498211,0.12623188132767535,original_fixed_repeated
tp,h0_plus_dnn_residual,decode,parallel_size,2,90,0.19000421117501098,0.13938656559699072,0.027679596994739947,0.015718437729748257,0.45471857684991746,0.22735928842495873,0.02187849059222729,0.18224491665009787,0.13423457316334583,original_fixed_repeated
tp,h0_plus_dnn_residual,decode,parallel_size,4,90,0.19000420720998407,0.13938656466130817,0.027679596994739947,0.015718437729748257,0.45473715037715184,0.22736857518857592,0.021876245638966212,0.18224491271154986,0.1342345722623104,original_fixed_repeated
tp,h0_plus_dnn_residual,decode,parallel_size,8,90,0.1900041993890366,0.13938655391637786,0.027679596994739947,0.015718437729748257,0.4547735561443104,0.2273867780721552,0.021875639119705567,0.18224490520043804,0.13423456191525082,original_fixed_repeated
tp,h0_plus_dnn_residual,decode,source,burstgpt,243,0.20534892338468202,0.16804420562288186,0.030056017202591722,0.017751525445883265,0.48652330811796257,0.24326165405898129,0.023458307954627965,0.19700555058906302,0.1613571203141926,original_fixed_repeated
tp,h0_plus_dnn_residual,decode,source,mooncake,27,0.05190174878463393,0.048811791646578284,0.0062918151240739595,0.006291926173645934,0.16872117150960234,0.08436058575480117,0.007643146244678541,0.049399159905385466,0.04740669475717188,original_fixed_repeated
tp,h0_plus_dnn_residual,total,overall,all,270,0.18757854414353073,0.13854398891363465,0.06818044987886365,0.03622713673287389,0.457678666969039,0.2288393334845195,0.022754641502343607,0.13802624051518583,0.09110434562228888,original_fixed_repeated
tp,h0_plus_dnn_residual,total,model,deepseek-v2-lite,90,0.18822023219004294,0.13919206462372577,0.06818062306043712,0.03622760328505029,0.40308156081470137,0.20154078040735068,0.01926921943791001,0.14674127546576632,0.09907835155803732,original_fixed_repeated
tp,h0_plus_dnn_residual,total,model,qwen3-30b-a3b,90,0.18706668057643763,0.13828984894520396,0.06818034940549676,0.03622703913137157,0.4028087025120743,0.20140435125603715,0.01925933632554561,0.1456856204126065,0.09841984599892158,original_fixed_repeated
tp,h0_plus_dnn_residual,total,model,qwen3-8b,90,0.18744871966411156,0.138393405528467,0.06818037717065709,0.03622702582175074,0.5671457375803414,0.2835728687901707,0.029735368743575203,0.12165182566718469,0.0792332860227813,original_fixed_repeated
tp,h0_plus_dnn_residual,total,policy,balanced,90,0.21007673790229692,0.15553654415887497,0.06818045411828857,0.03622714303841386,0.40708920311227964,0.20354460155613982,0.02115450044392844,0.15396292750571802,0.0951566671427154,original_fixed_repeated
tp,h0_plus_dnn_residual,total,policy,latency,90,0.19657431910058795,0.13092061788764492,0.06818045256350969,0.0362271116651149,0.29850961286837197,0.14925480643418598,0.015291579947326791,0.16432892732166932,0.10217570816983935,original_fixed_repeated
tp,h0_plus_dnn_residual,total,policy,throughput,90,0.15608457542770726,0.135762925966215,0.06818044295479272,0.03622715549509289,0.6674371849264654,0.3337185924632327,0.031817844115775595,0.09578686671817016,0.06197338547156043,original_fixed_repeated
tp,h0_plus_dnn_residual,total,parallel_size,2,90,0.1875785493258986,0.13854399307818704,0.06818044987886365,0.03622713673287388,0.4576541038533704,0.2288270519266852,0.022756300805062527,0.1380262441259638,0.09110434764365657,original_fixed_repeated
tp,h0_plus_dnn_residual,total,parallel_size,4,90,0.1875785454326373,0.1385439921671755,0.06818044987886365,0.03622713673287388,0.45767278514739573,0.22883639257369787,0.02275410106110925,0.13802624089332943,0.09110434760634267,original_fixed_repeated
tp,h0_plus_dnn_residual,total,parallel_size,8,90,0.1875785376720563,0.1385439814955414,0.06818044987886365,0.03622713673287388,0.45770911190635083,0.22885455595317541,0.022753522640859048,0.13802623652626425,0.09110434161686735,original_fixed_repeated
tp,h0_plus_dnn_residual,total,source,burstgpt,243,0.20260141713680976,0.16655085987675958,0.07319207723025171,0.051287124681797955,0.48947339942020884,0.24473669971010442,0.024374575951088242,0.15007537103610746,0.12380383113459374,original_fixed_repeated
tp,h0_plus_dnn_residual,total,source,mooncake,27,0.05237268720401911,0.04987387919716346,0.02307580371637114,0.02307568202845479,0.17152607490851043,0.08576303745425522,0.008175231463641883,0.029584065826891125,0.03154044181299505,original_fixed_repeated
