model,tp,profile_id,strategy,repeat,phase,requests,normalization_requests,total_calls_per_1000,total_logical_bytes_per_1000,calls_by_12bin_json,logical_bytes_by_12bin_json,canonical_exact_histogram_per_1000_json,raw_op_exact_histogram_per_1000_json
qwen3-30b-a3b,2,profile_03_burstgpt_1_c2,latency,0,prefill,32,1000,24250.0,175363584000.0,"[0.0,0.0,0.0,0.0,0.0,6062.5,3031.25,9093.75,6062.5,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,8107648000.0,7921408000.0,53326720000.0,106007808000.0,0.0,0.0,0.0]","{""1277952"":3031.25,""1396736"":3031.25,""2613248"":3031.25,""5464064"":3031.25,""5828608"":3031.25,""6299648"":3031.25,""16601088"":3031.25,""18370560"":3031.25}","{""all_reduce:1277952"":62.5,""all_reduce:1396736"":62.5,""all_reduce:2613248"":62.5,""all_reduce:5464064"":62.5,""all_reduce:5828608"":62.5,""all_reduce:6299648"":62.5,""all_reduce:16601088"":3031.25,""all_reduce:18370560"":3031.25,""fused_allreduce_residual_rmsnorm:1277952"":2968.75,""fused_allreduce_residual_rmsnorm:1396736"":2968.75,""fused_allreduce_residual_rmsnorm:2613248"":2968.75,""fused_allreduce_residual_rmsnorm:5464064"":2968.75,""fused_allreduce_residual_rmsnorm:5828608"":2968.75,""fused_allreduce_residual_rmsnorm:6299648"":2968.75}"
qwen3-30b-a3b,2,profile_03_burstgpt_1_c2,throughput,0,decode,32,1000,769937.5,24707840000.0,"[0.0,527437.5,242500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,10690176000.0,14017664000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""16384"":266750.0,""20480"":81843.75,""24576"":118218.75,""28672"":60625.0,""32768"":15156.25,""36864"":9093.75,""40960"":9093.75,""45056"":3031.25,""49152"":27281.25,""53248"":3031.25,""57344"":15156.25,""61440"":54562.5,""65536"":106093.75}","{""all_reduce:16384"":5500.0,""all_reduce:20480"":1687.5,""all_reduce:24576"":2437.5,""all_reduce:28672"":1250.0,""all_reduce:32768"":312.5,""all_reduce:36864"":187.5,""all_reduce:40960"":187.5,""all_reduce:45056"":62.5,""all_reduce:49152"":562.5,""all_reduce:53248"":62.5,""all_reduce:57344"":312.5,""all_reduce:61440"":1125.0,""all_reduce:65536"":2187.5,""fused_allreduce_residual_rmsnorm:16384"":261250.0,""fused_allreduce_residual_rmsnorm:20480"":80156.25,""fused_allreduce_residual_rmsnorm:24576"":115781.25,""fused_allreduce_residual_rmsnorm:28672"":59375.0,""fused_allreduce_residual_rmsnorm:32768"":14843.75,""fused_allreduce_residual_rmsnorm:36864"":8906.25,""fused_allreduce_residual_rmsnorm:40960"":8906.25,""fused_allreduce_residual_rmsnorm:45056"":2968.75,""fused_allreduce_residual_rmsnorm:49152"":26718.75,""fused_allreduce_residual_rmsnorm:53248"":2968.75,""fused_allreduce_residual_rmsnorm:57344"":14843.75,""fused_allreduce_residual_rmsnorm:61440"":53437.5,""fused_allreduce_residual_rmsnorm:65536"":103906.25}"
qwen3-30b-a3b,2,profile_03_burstgpt_1_c2,throughput,0,prefill,32,1000,6062.5,175363584000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3031.25,3031.25,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66351104000.0,109012480000.0,0.0,0.0]","{""21889024"":3031.25,""35962880"":3031.25}","{""all_reduce:21889024"":3031.25,""all_reduce:35962880"":3031.25}"
qwen3-30b-a3b,2,profile_04_burstgpt_1_c3,balanced,0,decode,32,1000,915437.5,24260864000.0,"[75781.25,715375.0,124281.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[422144000.0,19766272000.0,4072448000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":48500.0,""8192"":27281.25,""12288"":3031.25,""16384"":12125.0,""20480"":21218.75,""24576"":90937.5,""28672"":588062.5,""32768"":124281.25}","{""all_reduce:4096"":1000.0,""all_reduce:8192"":562.5,""all_reduce:12288"":62.5,""all_reduce:16384"":250.0,""all_reduce:20480"":437.5,""all_reduce:24576"":1875.0,""all_reduce:28672"":12125.0,""all_reduce:32768"":2562.5,""fused_allreduce_residual_rmsnorm:4096"":47500.0,""fused_allreduce_residual_rmsnorm:8192"":26718.75,""fused_allreduce_residual_rmsnorm:12288"":2968.75,""fused_allreduce_residual_rmsnorm:16384"":11875.0,""fused_allreduce_residual_rmsnorm:20480"":20781.25,""fused_allreduce_residual_rmsnorm:24576"":89062.5,""fused_allreduce_residual_rmsnorm:28672"":575937.5,""fused_allreduce_residual_rmsnorm:32768"":121718.75}"
qwen3-30b-a3b,2,profile_04_burstgpt_1_c3,balanced,0,prefill,32,1000,12125.0,122670080000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,6062.5,3031.25,3031.25,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,18127360000.0,31760128000.0,72782592000.0,0.0,0.0,0.0]","{""2887680"":3031.25,""3092480"":3031.25,""10477568"":3031.25,""24010752"":3031.25}","{""all_reduce:2887680"":62.5,""all_reduce:3092480"":62.5,""all_reduce:10477568"":3031.25,""all_reduce:24010752"":3031.25,""fused_allreduce_residual_rmsnorm:2887680"":2968.75,""fused_allreduce_residual_rmsnorm:3092480"":2968.75}"
qwen3-30b-a3b,2,profile_04_burstgpt_1_c3,latency,0,decode,32,1000,1746000.0,24260864000.0,"[197031.25,1548968.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1303680000.0,22957184000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":75781.25,""8192"":121250.0,""12288"":591093.75,""16384"":957875.0}","{""all_reduce:4096"":1562.5,""all_reduce:8192"":2500.0,""all_reduce:12288"":12187.5,""all_reduce:16384"":19750.0,""fused_allreduce_residual_rmsnorm:4096"":74218.75,""fused_allreduce_residual_rmsnorm:8192"":118750.0,""fused_allreduce_residual_rmsnorm:12288"":578906.25,""fused_allreduce_residual_rmsnorm:16384"":938125.0}"
qwen3-30b-a3b,2,profile_04_burstgpt_1_c3,latency,0,prefill,32,1000,24250.0,122670080000.0,"[0.0,0.0,0.0,0.0,0.0,3031.25,12125.0,6062.5,3031.25,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,4159360000.0,20176000000.0,52954240000.0,45380480000.0,0.0,0.0,0.0]","{""1372160"":3031.25,""1515520"":3031.25,""1531904"":3031.25,""1560576"":3031.25,""2048000"":3031.25,""8429568"":3031.25,""9039872"":3031.25,""14970880"":3031.25}","{""all_reduce:1372160"":62.5,""all_reduce:1515520"":62.5,""all_reduce:1531904"":62.5,""all_reduce:1560576"":62.5,""all_reduce:2048000"":62.5,""all_reduce:8429568"":3031.25,""all_reduce:9039872"":3031.25,""all_reduce:14970880"":3031.25,""fused_allreduce_residual_rmsnorm:1372160"":2968.75,""fused_allreduce_residual_rmsnorm:1515520"":2968.75,""fused_allreduce_residual_rmsnorm:1531904"":2968.75,""fused_allreduce_residual_rmsnorm:1560576"":2968.75,""fused_allreduce_residual_rmsnorm:2048000"":2968.75}"
qwen3-30b-a3b,2,profile_04_burstgpt_1_c3,throughput,0,decode,32,1000,769937.5,24260864000.0,"[0.0,603218.75,166718.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,16935424000.0,7325440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""24576"":87906.25,""28672"":515312.5,""32768"":51531.25,""36864"":42437.5,""40960"":6062.5,""49152"":12125.0,""53248"":21218.75,""57344"":3031.25,""61440"":15156.25,""65536"":15156.25}","{""all_reduce:24576"":1812.5,""all_reduce:28672"":10625.0,""all_reduce:32768"":1062.5,""all_reduce:36864"":875.0,""all_reduce:40960"":125.0,""all_reduce:49152"":250.0,""all_reduce:53248"":437.5,""all_reduce:57344"":62.5,""all_reduce:61440"":312.5,""all_reduce:65536"":312.5,""fused_allreduce_residual_rmsnorm:24576"":86093.75,""fused_allreduce_residual_rmsnorm:28672"":504687.5,""fused_allreduce_residual_rmsnorm:32768"":50468.75,""fused_allreduce_residual_rmsnorm:36864"":41562.5,""fused_allreduce_residual_rmsnorm:40960"":5937.5,""fused_allreduce_residual_rmsnorm:49152"":11875.0,""fused_allreduce_residual_rmsnorm:53248"":20781.25,""fused_allreduce_residual_rmsnorm:57344"":2968.75,""fused_allreduce_residual_rmsnorm:61440"":14843.75,""fused_allreduce_residual_rmsnorm:65536"":14843.75}"
qwen3-30b-a3b,2,profile_04_burstgpt_1_c3,throughput,0,prefill,32,1000,6062.5,122670080000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6062.5,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122670080000.0,0.0,0.0,0.0]","{""13570048"":3031.25,""26898432"":3031.25}","{""all_reduce:13570048"":3031.25,""all_reduce:26898432"":3031.25}"
qwen3-30b-a3b,2,profile_05_burstgpt_1_c4,balanced,0,decode,32,1000,1539875.0,21194112000.0,"[506218.75,1027593.75,6062.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3215744000.0,17779712000.0,198656000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":227343.75,""8192"":278875.0,""12288"":333437.5,""16384"":342531.25,""20480"":148531.25,""24576"":194000.0,""28672"":9093.75,""32768"":6062.5}","{""all_reduce:4096"":4687.5,""all_reduce:8192"":5750.0,""all_reduce:12288"":6875.0,""all_reduce:16384"":7062.5,""all_reduce:20480"":3062.5,""all_reduce:24576"":4000.0,""all_reduce:28672"":187.5,""all_reduce:32768"":125.0,""fused_allreduce_residual_rmsnorm:4096"":222656.25,""fused_allreduce_residual_rmsnorm:8192"":273125.0,""fused_allreduce_residual_rmsnorm:12288"":326562.5,""fused_allreduce_residual_rmsnorm:16384"":335468.75,""fused_allreduce_residual_rmsnorm:20480"":145468.75,""fused_allreduce_residual_rmsnorm:24576"":190000.0,""fused_allreduce_residual_rmsnorm:28672"":8906.25,""fused_allreduce_residual_rmsnorm:32768"":5937.5}"
qwen3-30b-a3b,2,profile_05_burstgpt_1_c4,balanced,0,prefill,32,1000,12125.0,300243712000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9093.75,3031.25,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214362240000.0,85881472000.0,0.0,0.0]","{""20807680"":3031.25,""24580096"":3031.25,""25329664"":3031.25,""28332032"":3031.25}","{""all_reduce:20807680"":3031.25,""all_reduce:24580096"":3031.25,""all_reduce:25329664"":3031.25,""all_reduce:28332032"":3031.25}"
qwen3-30b-a3b,2,profile_05_burstgpt_1_c4,latency,0,decode,32,1000,2709937.5,21194112000.0,"[1879375.0,830562.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[10789504000.0,10404608000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":1124593.75,""8192"":754781.25,""12288"":782062.5,""16384"":48500.0}","{""all_reduce:4096"":23187.5,""all_reduce:8192"":15562.5,""all_reduce:12288"":16125.0,""all_reduce:16384"":1000.0,""fused_allreduce_residual_rmsnorm:4096"":1101406.25,""fused_allreduce_residual_rmsnorm:8192"":739218.75,""fused_allreduce_residual_rmsnorm:12288"":765937.5,""fused_allreduce_residual_rmsnorm:16384"":47500.0}"
qwen3-30b-a3b,2,profile_05_burstgpt_1_c4,latency,0,prefill,32,1000,24250.0,300243712000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,3031.25,21218.75,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,24906496000.0,275337216000.0,0.0,0.0,0.0]","{""8216576"":3031.25,""10887168"":3031.25,""11124736"":3031.25,""11534336"":3031.25,""12591104"":3031.25,""13045760"":3031.25,""14442496"":3031.25,""17207296"":3031.25}","{""all_reduce:8216576"":62.5,""all_reduce:10887168"":3031.25,""all_reduce:11124736"":3031.25,""all_reduce:11534336"":3031.25,""all_reduce:12591104"":3031.25,""all_reduce:13045760"":3031.25,""all_reduce:14442496"":3031.25,""all_reduce:17207296"":3031.25,""fused_allreduce_residual_rmsnorm:8216576"":2968.75}"
qwen3-30b-a3b,2,profile_05_burstgpt_1_c4,throughput,0,decode,32,1000,769937.5,21194112000.0,"[12125.0,430437.5,327375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[99328000.0,8070400000.0,13024384000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":12125.0,""12288"":93968.75,""16384"":178843.75,""20480"":45468.75,""24576"":39406.25,""28672"":72750.0,""32768"":90937.5,""36864"":18187.5,""40960"":160656.25,""45056"":27281.25,""49152"":21218.75,""53248"":3031.25,""57344"":3031.25,""61440"":3031.25}","{""all_reduce:8192"":250.0,""all_reduce:12288"":1937.5,""all_reduce:16384"":3687.5,""all_reduce:20480"":937.5,""all_reduce:24576"":812.5,""all_reduce:28672"":1500.0,""all_reduce:32768"":1875.0,""all_reduce:36864"":375.0,""all_reduce:40960"":3312.5,""all_reduce:45056"":562.5,""all_reduce:49152"":437.5,""all_reduce:53248"":62.5,""all_reduce:57344"":62.5,""all_reduce:61440"":62.5,""fused_allreduce_residual_rmsnorm:8192"":11875.0,""fused_allreduce_residual_rmsnorm:12288"":92031.25,""fused_allreduce_residual_rmsnorm:16384"":175156.25,""fused_allreduce_residual_rmsnorm:20480"":44531.25,""fused_allreduce_residual_rmsnorm:24576"":38593.75,""fused_allreduce_residual_rmsnorm:28672"":71250.0,""fused_allreduce_residual_rmsnorm:32768"":89062.5,""fused_allreduce_residual_rmsnorm:36864"":17812.5,""fused_allreduce_residual_rmsnorm:40960"":157343.75,""fused_allreduce_residual_rmsnorm:45056"":26718.75,""fused_allreduce_residual_rmsnorm:49152"":20781.25,""fused_allreduce_residual_rmsnorm:53248"":2968.75,""fused_allreduce_residual_rmsnorm:57344"":2968.75,""fused_allreduce_residual_rmsnorm:61440"":2968.75}"
