candidate_id,oof_scheme,slice_type,slice_value,points,wape,signed_bias
r61_graph,payload_cohort,source_model_configuration,phase68/deepseek-v2-lite/P2D2_MATCHING,30,0.043540727097571875,-0.04354072709757184
r61_graph,payload_cohort,source_model_configuration,phase68/deepseek-v2-lite/P4D1,30,0.014228726064472464,0.012737203696530796
r61_graph,payload_cohort,source_model_configuration,phase68/qwen3-8b/P1D4,30,0.20106019408230305,0.20106019408230288
r61_graph,payload_cohort,source_model_configuration,phase68/qwen3-8b/P2D2_ALL_TO_ALL,30,0.0941152233754452,-0.09411522337544512
r61_graph,payload_cohort,source_model_configuration,phase68/qwen3-8b/P2D2_MATCHING,30,0.3899972627419769,-0.3899972627419769
r61_graph,payload_cohort,source_model_configuration,phase68/qwen3-8b/P4D1,30,0.19794206327426694,0.19794206327426678
r61_graph,topology,configuration,P1D4,180,0.0556207784479238,0.053388960741472445
r61_graph,topology,configuration,P2D2_ALL_TO_ALL,180,0.03705534117493772,-0.03513195509672341
r61_graph,topology,configuration,P2D2_MATCHING,180,0.13252475338312114,-0.1325247533831212
r61_graph,topology,configuration,P4D1,180,0.06296422477145626,0.060492874448304076
r61_graph,topology,configuration_topology,P1D4/L1,60,0.05584843651676935,0.05171669221588426
r61_graph,topology,configuration_topology,P1D4/L2,60,0.05397487258878289,0.052629273076677384
r61_graph,topology,configuration_topology,P1D4/L3,60,0.05703744524579712,0.055821319967431185
r61_graph,topology,configuration_topology,P2D2_ALL_TO_ALL/L1,60,0.036063123319300595,-0.03300263244243927
r61_graph,topology,configuration_topology,P2D2_ALL_TO_ALL/L2,60,0.046418262295319195,-0.045956422971705754
r61_graph,topology,configuration_topology,P2D2_ALL_TO_ALL/L3,60,0.028531772712276367,-0.026262443879747785
r61_graph,topology,configuration_topology,P2D2_MATCHING/L1,60,0.12163363416167224,-0.12163363416167233
