model_id,configuration,topology_level,vector_id,replica0_us,replica1_us,official_us,relative_spread,above_threshold
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__blind_v03,1170.663,1169.604,1170.663,0.0009046155896273899,False
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__blind_v04,1549.703,1547.523,1549.703,0.0014067211588285392,False
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__blind_v05,313.827,313.506,313.827,0.0010228565419802195,False
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__blind_v06,597.498,599.94,599.94,0.004070407040704082,False
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__blind_v07,1158.7694999999999,1168.766,1168.766,0.008553037990496127,False
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__blind_v08,1534.484,1546.2345,1546.2345,0.007599429452647772,False
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__blind_v09,1527.778,1523.229,1527.778,0.0029775268396324455,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__blind_v00,179.22899999999998,179.1975,179.22899999999998,0.00017575280786030214,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__blind_v01,324.257,321.9495,324.257,0.007116268885482825,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__blind_v02,608.22,607.462,608.22,0.0012462595771267602,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__blind_v03,1173.026,1171.506,1173.026,0.0012957939551211837,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__blind_v04,1557.422,1558.213,1558.213,0.0005076327819110353,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__blind_v05,315.592,315.538,315.592,0.0001711069989099015,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__blind_v06,606.917,601.225,606.917,0.009378547643252712,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__blind_v07,1165.8645000000001,1162.62,1165.8645000000001,0.002782913451777838,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__blind_v08,1545.0435,1542.2440000000001,1545.0435,0.0018119230947218332,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__blind_v09,1541.583,1545.814,1545.814,0.002737069272241029,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__blind_v00,308.8755,310.3665,310.3665,0.0048039978541498055,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__blind_v01,570.749,570.656,570.749,0.0001629437808915558,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__blind_v02,1102.612,1109.884,1109.884,0.006552036068634141,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__blind_v03,2147.95,2147.052,2147.95,0.0004180730463929251,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__blind_v04,2850.515,2841.384,2850.515,0.0032032808106604803,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__blind_v05,1600.151,1601.979,1601.979,0.0011410886160180466,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__blind_v06,1073.933,1074.5035,1074.5035,0.0005309428959515145,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__blind_v07,2476.674,2485.261,2485.261,0.0034551703020326593,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__blind_v08,1978.607,1981.513,1981.513,0.001466556111415847,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__blind_v09,1692.698,1697.642,1697.642,0.0029122747905624153,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__blind_v00,305.2305,308.3515,308.3515,0.010121565810446782,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__blind_v01,574.904,570.951,574.904,0.006875930590150659,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__blind_v02,1103.017,1106.878,1106.878,0.0034881893036087775,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__blind_v03,2151.129,2147.546,2151.129,0.001665636974816519,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__blind_v04,2842.624,2843.864,2843.864,0.0004360264766529751,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__blind_v05,1650.463,1649.074,1650.463,0.0008415820288003405,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__blind_v06,1086.37,1083.2939999999999,1086.37,0.002831447849259481,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__blind_v07,2609.88,2613.074,2613.074,0.0012223151736230815,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__blind_v08,2125.866,2133.119,2133.119,0.003400185362373199,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__blind_v09,1738.79,1746.586,1746.586,0.0044635649203646705,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__blind_v00,303.5765,302.76250000000005,303.5765,0.002681366970104618,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__blind_v01,568.345,565.422,568.345,0.005143002929558634,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__blind_v02,1100.882,1093.308,1100.882,0.006879938086007464,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__blind_v03,2138.334,2143.037,2143.037,0.0021945491375090467,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__blind_v04,2837.837,2832.101,2837.837,0.0020212577396093844,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__blind_v05,1602.121,1594.661,1602.121,0.0046563274559162735,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__blind_v06,1073.6354999999999,1076.872,1076.872,0.0030054639734343595,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__blind_v07,2481.963,2477.288,2481.963,0.0018835897231345437,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__blind_v08,1959.357,1974.351,1974.351,0.00759439430982644,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__blind_v09,1713.656,1710.074,1713.656,0.002090267825047664,False
