candidate_id,model,alpha,strict_gate,composite_ratio,ratio_calls_histogram_wape,ratio_bytes_histogram_wape,ratio_mean_calls_histogram_tv,ratio_mean_normalized_log_payload_emd
pd48_causal_w32_d1,llama-3.2-3b-instruct,0.25,True,0.9502884220158887,0.9532216839674381,0.9448560562536152,0.9503766752208171,0.9526992726216842
pd48_causal_w32_d1,llama-3.2-3b-instruct,0.5,True,0.917738873937785,0.9188949313216418,0.9152045217255163,0.9109429460193019,0.9259130966846798
pd48_causal_w32_d1,llama-3.2-3b-instruct,0.75,True,0.8971240016375172,0.8921986684757801,0.9080304742178464,0.877917233167995,0.910349630688447
pd48_causal_w32_d1,llama-3.2-3b-instruct,1.0,True,0.8882422613617955,0.8731966355774249,0.9265733856180675,0.8515176358942864,0.9016813883574033
pd48_causal_w32_d1,qwen2.5-14b-instruct,0.05,True,0.9864989851038625,0.9865533056337559,0.9913293849122748,0.9867135814283967,0.9813996684410227
pd48_causal_w32_d1,qwen2.5-14b-instruct,0.1,True,0.974019980430068,0.9740151369257728,0.9831760059421357,0.9742114371444673,0.9646773417078961
pd48_causal_w32_d1,qwen2.5-14b-instruct,0.25,True,0.9419648248377173,0.9412282763921975,0.9619494893951709,0.9403699659855463,0.9243115675779541
pd48_causal_w32_d1,qwen2.5-14b-instruct,0.5,True,0.9064185158266723,0.9010368064863451,0.9385719119901174,0.8974600306938482,0.8886053141363787
pd48_causal_w32_d1,qwen2.5-14b-instruct,0.75,True,0.8894303629227163,0.8789435664479058,0.9279620874957244,0.8714973013295365,0.8793184964176981
pd48_causal_w32_d1,qwen2.5-14b-instruct,1.0,True,0.8899401030464137,0.8743162889844099,0.9348412517810276,0.8619970062766862,0.8886058651435306
pd48_causal_w32_d1,mixtral-8x7b-instruct-v0.1,0.05,True,0.989431130450057,0.9887531613922564,0.9918353781410362,0.9885721168561711,0.9885638654107645
pd48_causal_w32_d1,mixtral-8x7b-instruct-v0.1,0.1,True,0.9801130815038881,0.9789134486235218,0.984369029129637,0.9779161556729686,0.9792536925894249
pd48_causal_w32_d1,mixtral-8x7b-instruct-v0.1,0.25,True,0.9604724866262485,0.9567331164221382,0.9679105098999881,0.9528574554815962,0.9643888647012714
pd48_causal_w32_d1,mixtral-8x7b-instruct-v0.1,0.5,True,0.9502082101012154,0.9426354675225365,0.9581907425914855,0.9308372722132682,0.9691693580775711
pd48_causal_w32_d1,mixtral-8x7b-instruct-v0.1,0.75,True,0.9632299712614564,0.9528949343855612,0.9696818495650908,0.9316706554816695,0.9986724456135039
pd48_causal_w32_d1,mixtral-8x7b-instruct-v0.1,1.0,False,0.9968048717873479,0.9819127128159956,1.0061259219438172,0.9506146388474249,1.0485662135421536
pd48_causal_w64_d1,qwen3-8b,0.05,True,0.9884574208521196,0.9885184036035632,0.9915866360900992,0.9883209187690281,0.9854037249457882
pd48_causal_w64_d1,qwen3-8b,0.1,True,0.9787331489342486,0.9786734882986167,0.9844144094724288,0.9782411349495526,0.9736035630163964
pd48_causal_w64_d1,qwen3-8b,0.25,True,0.958724313764307,0.9589784028026568,0.9663737263640269,0.956616604995463,0.9529285208950814
pd48_causal_w64_d1,qwen3-8b,0.5,True,0.9525216454727101,0.9544215511055496,0.9533950680905761,0.9452790644863008,0.9569908982084142
pd48_causal_w64_d1,qwen3-8b,0.75,True,0.974260892273786,0.9769435939817196,0.9658680006864349,0.9593718077728702,0.9948601666541191
pd48_causal_w64_d1,qwen3-8b,1.0,False,1.019784572831404,1.0221929600188002,1.0055744745357038,0.9964008861854894,1.0549699705856217
pd48_causal_w64_d1,deepseek-v2-lite,0.05,True,0.9724806406566728,0.9711009999138845,0.9773249486752842,0.9707946992119306,0.970701914825592
pd48_causal_w64_d1,deepseek-v2-lite,0.1,True,0.9467725224768953,0.9444018964312624,0.9555896775770206,0.9434227345041513,0.9436757813951467
pd48_causal_w64_d1,deepseek-v2-lite,0.25,True,0.8843578461289121,0.8813729432990001,0.898834618815249,0.8773132429516746,0.879910579449725
pd48_causal_w64_d1,deepseek-v2-lite,0.5,True,0.8275448565394238,0.8288063678013426,0.831582586138651,0.8186971842433031,0.8310932879743985
pd48_causal_w64_d1,deepseek-v2-lite,0.75,True,0.8176684407698733,0.830458446696096,0.8028708765359901,0.8089015757059911,0.8284428641414161
pd48_causal_w64_d1,deepseek-v2-lite,1.0,True,0.8538889512330046,0.8811689371597101,0.8160498051772265,0.8448881817819379,0.8734488808131438
pd48_causal_w64_d1,qwen3-30b-a3b,0.05,True,0.9874434046092878,0.988899610556324,0.9844043908185831,0.9887385768783489,0.9877310401838956
pd48_causal_w64_d1,qwen3-30b-a3b,0.1,True,0.97546555121159,0.9780909953599357,0.9695261920380661,0.9778180188071219,0.9764269986412362
pd48_causal_w64_d1,qwen3-30b-a3b,0.25,True,0.9431151272394466,0.9478713075772175,0.9315064405297266,0.9464847516619231,0.9465980091889189
pd48_causal_w64_d1,qwen3-30b-a3b,0.5,True,0.8968935953610522,0.9010177708411401,0.8854311240917773,0.896835327621913,0.9042901588893784
pd48_causal_w64_d1,qwen3-30b-a3b,0.75,True,0.8568945340795135,0.8573537107505513,0.8531434456318705,0.8494340862058363,0.8676468937297959
pd48_causal_w64_d1,qwen3-30b-a3b,1.0,True,0.8266917346109959,0.8204862044697915,0.8403268265512981,0.8076799721681112,0.8382739352547831
