model_id,configuration,topology_level,pair_id,page_count0,page_count1,payload_bytes0,payload_bytes1,phase51_flow0_us,phase51_flow1_us,phase51_max_us,frozen_corrected_us,matched_solo_ideal_us,actual_concurrent_wave_us,phase51_absolute_error_us,corrected_absolute_error_us,matched_solo_absolute_error_us,phase51_signed_error_us,corrected_signed_error_us,cross_replica_relative_spread
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_03__p128_p128,128,128,12582912,12582912,391.595,391.595,391.595,605.4477420852123,402.698,587.132,195.53699999999992,18.315742085212378,184.43399999999997,-195.53699999999992,18.315742085212378,0.0092074695298501
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_04__p512_p512,512,512,50331648,50331648,1251.8955,1251.8955,1251.8955,2176.8553955997245,1469.444,2241.17,989.2745,64.31460440027558,771.7260000000001,-989.2745,-64.31460440027558,0.003850667285391161
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_05__p2048_p2048,2048,2048,201326592,201326592,4894.7135,4894.7135,4894.7135,8830.753755022306,5711.743,8854.651,3959.9375,23.897244977693845,3142.9079999999994,-3959.9375,-23.897244977693845,0.0052407486190026754
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_06__p2_p32,2,32,196608,3145728,119.58500000000001,169.0515,169.0515,156.90269603917278,126.9025,134.1285,34.923,22.77419603917278,7.225999999999999,34.923,22.77419603917278,0.03322187305457072
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_07__p8_p128,8,128,786432,12582912,126.0595,391.595,391.595,379.71560072030536,341.262,354.82349999999997,36.77150000000006,24.892100720305393,13.561499999999967,36.77150000000006,24.892100720305393,0.0010681366933136117
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_08__p32_p512,32,512,3145728,50331648,169.0515,1251.8955,1251.8955,1256.328027755721,1226.5349999999999,1233.152,18.74350000000004,23.176027755720952,6.617000000000189,18.74350000000004,23.176027755720952,0.001249237725762976
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_09__p128_p2048,128,2048,12582912,201326592,391.595,4894.7135,4894.7135,5002.645717396725,4764.3,4753.604,141.10949999999957,249.04171739672438,10.695999999999913,141.10949999999957,249.04171739672438,0.0014723565530491613
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_00__p2_p2,2,2,196608,196608,121.03899999999999,121.03899999999999,121.03899999999999,111.25557422726921,93.607,95.2685,25.770499999999984,15.987074227269204,1.6615000000000038,25.770499999999984,15.987074227269204,0.051449324803056605
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_01__p8_p8,8,8,786432,786432,128.6755,128.6755,128.6755,125.20425209745945,98.7165,100.678,27.997500000000002,24.526252097459448,1.961500000000001,27.997500000000002,24.526252097459448,0.02180218121138673
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_02__p32_p32,32,32,3145728,3145728,170.2275,170.2275,170.2275,201.10230262612356,137.9665,193.935,23.70750000000001,7.167302626123558,55.968500000000006,-23.70750000000001,7.167302626123558,0.002446696057957595
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_03__p128_p128,128,128,12582912,12582912,394.329,394.329,394.329,610.4416116978751,361.828,605.522,211.19300000000004,4.919611697875098,243.69400000000007,-211.19300000000004,4.919611697875098,0.0004491992033320807
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_04__p512_p512,512,512,50331648,50331648,1256.1805,1256.1805,1256.1805,2184.6822907314945,1277.986,2256.586,1000.4054999999998,71.90370926850528,978.5999999999997,-1000.4054999999998,-71.90370926850528,0.0020269557641497443
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_05__p2048_p2048,2048,2048,201326592,201326592,4885.120000000001,4885.120000000001,4885.120000000001,8813.23046016895,4886.824,8931.297,4046.1769999999997,118.06653983105025,4044.473000000001,-4046.1769999999997,-118.06653983105025,0.017507087716375436
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_06__p2_p32,2,32,196608,3145728,121.03899999999999,170.2275,170.2275,159.28708230519572,126.208,128.68,41.547499999999985,30.607082305195718,2.4720000000000084,41.547499999999985,30.607082305195718,0.0009986011812247628
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_07__p8_p128,8,128,786432,12582912,128.6755,394.329,394.329,384.6091583495194,339.301,342.8455,51.48349999999999,41.7636583495194,3.5445000000000277,51.48349999999999,41.7636583495194,0.004757244881440849
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_08__p32_p512,32,512,3145728,50331648,170.2275,1256.1805,1256.1805,1261.511957154083,1222.268,1220.718,35.462499999999864,40.79395715408282,1.5499999999999545,35.462499999999864,40.79395715408282,0.001114917614060007
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_09__p128_p2048,128,2048,12582912,201326592,394.329,4885.120000000001,4885.120000000001,4995.602049458322,4852.622,4847.74,37.38000000000102,147.86204945832196,4.882000000000517,37.38000000000102,147.86204945832196,0.019029898468152066
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_00__p2_p2,2,2,196608,196608,117.327,117.327,117.327,104.47530941300275,87.651,88.166,29.161,16.30930941300275,0.5150000000000006,29.161,16.30930941300275,0.015748701313431406
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_01__p8_p8,8,8,786432,786432,124.001,124.001,124.001,116.66590407098082,89.434,94.1275,29.873500000000007,22.538404070980818,4.6935,29.873500000000007,22.538404070980818,0.0380122705904226
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_02__p32_p32,32,32,3145728,3145728,165.9125,165.9125,165.9125,193.22061009553093,135.637,146.378,19.53450000000001,46.842610095530944,10.740999999999985,19.53450000000001,46.842610095530944,0.02051196218010902
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_03__p128_p128,128,128,12582912,12582912,390.51599999999996,390.51599999999996,390.51599999999996,603.4768623075738,353.892,601.851,211.33500000000004,1.6258623075738114,247.959,-211.33500000000004,1.6258623075738114,0.0008590166004543529
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_04__p512_p512,512,512,50331648,50331648,1249.911,1249.911,1249.911,2173.230547667636,1262.855,2254.247,1004.3359999999998,81.01645233236377,991.3919999999998,-1004.3359999999998,-81.01645233236377,0.0017810825521781212
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_05__p2048_p2048,2048,2048,201326592,201326592,4902.3225,4902.3225,4902.3225,8844.652201943578,4852.09,8887.326,3985.003499999999,42.67379805642122,4035.235999999999,-3985.003499999999,-42.67379805642122,0.0037577106994836043
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_06__p2_p32,2,32,196608,3145728,117.327,165.9125,165.9125,151.9180010120574,126.3715,126.5865,39.32599999999999,25.3315010120574,0.2150000000000034,39.32599999999999,25.3315010120574,0.0362281917898038
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_07__p8_p128,8,128,786432,12582912,124.001,390.51599999999996,390.51599999999996,376.9120464698867,339.836,343.2365,47.279499999999985,33.67554646988674,3.4004999999999654,47.279499999999985,33.67554646988674,0.029370419521233787
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_08__p32_p512,32,512,3145728,50331648,165.9125,1249.911,1249.911,1251.7217375787886,1218.866,1221.6715,28.239500000000135,30.05023757878871,2.805499999999938,28.239500000000135,30.05023757878871,0.01874603770326143
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_09__p128_p2048,128,2048,12582912,201326592,390.51599999999996,4902.3225,4902.3225,5009.158482011191,4837.964,4879.355,22.967500000000655,129.8034820111916,41.39099999999962,22.967500000000655,129.8034820111916,0.04170797164789195
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_00__p2_p2,2,2,196608,196608,119.58500000000001,119.58500000000001,119.58500000000001,108.59972696435344,90.566,92.1235,27.4615,16.47622696435343,1.5575000000000045,27.4615,16.47622696435343,0.046703609828111274
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_01__p8_p8,8,8,786432,786432,126.0595,126.0595,126.0595,120.42591892016388,92.2625,94.314,31.745500000000007,26.111918920163887,2.05149999999999,31.745500000000007,26.111918920163887,0.013089255041669287
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_02__p32_p32,32,32,3145728,3145728,169.0515,169.0515,169.0515,198.95424459229343,138.405,162.83499999999998,6.216500000000025,36.119244592293455,24.42999999999998,6.216500000000025,36.119244592293455,0.0759572573463935
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_03__p128_p128,128,128,12582912,12582912,391.595,391.595,391.595,605.4477420852123,373.843,582.62,191.02499999999998,22.82774208521232,208.777,-191.02499999999998,22.82774208521232,0.04775496893343857
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_04__p512_p512,512,512,50331648,50331648,1251.8955,1251.8955,1251.8955,2176.8553955997245,1357.061,2258.148,1006.2525,81.29260440027565,901.0870000000002,-1006.2525,-81.29260440027565,0.031241973511036466
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_05__p2048_p2048,2048,2048,201326592,201326592,4894.7135,4894.7135,4894.7135,8830.753755022306,5263.129,8909.454,4014.7405,78.70024497769373,3646.325,-4014.7405,-78.70024497769373,0.004925442120246629
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_06__p2_p32,2,32,196608,3145728,119.58500000000001,169.0515,169.0515,156.90269603917278,126.566,128.755,40.29650000000001,28.147696039172786,2.188999999999993,40.29650000000001,28.147696039172786,2.3300066016744226e-05
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_07__p8_p128,8,128,786432,12582912,126.0595,391.595,391.595,379.71560072030536,341.8115,342.6255,48.96950000000004,37.09010072030537,0.8139999999999645,48.96950000000004,37.09010072030537,0.008141542296180452
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_08__p32_p512,32,512,3145728,50331648,169.0515,1251.8955,1251.8955,1256.328027755721,1230.5505,1229.161,22.734500000000025,27.167027755720937,1.3894999999999982,22.734500000000025,27.167027755720937,0.00355811809844288
